player_id,player_name,position,birth_year,draft_year,draft_round,draft_pick,draft_ovr,height,weight,college,season,team,conference,division,solo_tackle,assist_tackle,tackle_with_assist,sack,qb_hit,safety,interception,def_touchdown,defensive_two_point_attempt,fumble_forced,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,fantasy_points_ppr,fantasy_points_standard,defense_snaps,team_defense_snaps,depth_team,games_missed,defense_pct,age,seasons_played,games_played_season,games_played_career,career_solo_tackle,career_assist_tackle,career_tackle_with_assist,career_sack,career_qb_hit,career_safety,career_interception,career_def_touchdown,career_defensive_two_point_attempt,career_fumble_forced,career_defensive_two_point_conv,career_defensive_extra_point_attempt,career_defensive_extra_point_conv,career_fantasy_points_ppr,career_fantasy_points_standard,career_defense_snaps,career_team_defense_snaps,season_average_solo_tackle,career_average_solo_tackle,season_average_assist_tackle,career_average_assist_tackle,season_average_tackle_with_assist,career_average_tackle_with_assist,season_average_sack,career_average_sack,season_average_qb_hit,career_average_qb_hit,season_average_safety,career_average_safety,season_average_interception,career_average_interception,season_average_def_touchdown,career_average_def_touchdown,season_average_defensive_two_point_attempt,career_average_defensive_two_point_attempt,season_average_fumble_forced,career_average_fumble_forced,season_average_defensive_two_point_conv,career_average_defensive_two_point_conv,season_average_defensive_extra_point_attempt,career_average_defensive_extra_point_attempt,season_average_defensive_extra_point_conv,career_average_defensive_extra_point_conv,season_average_fantasy_points_ppr,career_average_fantasy_points_ppr,season_average_fantasy_points_standard,career_average_fantasy_points_standard,season_average_defense_snaps,career_average_defense_snaps,season_average_team_defense_snaps,career_average_team_defense_snaps,delta_def_touchdown,delta_fantasy_points_ppr,delta_fantasy_points_standard,delta_defense_snaps,delta_team_defense_snaps,delta_depth_team,delta_games_missed,delta_defense_pct,delta_career_solo_tackle,delta_career_assist_tackle,delta_career_tackle_with_assist,delta_career_sack,delta_career_qb_hit,delta_career_safety,delta_career_interception,delta_career_def_touchdown,delta_career_defensive_two_point_attempt,delta_career_fumble_forced,delta_career_defensive_two_point_conv,delta_career_defensive_extra_point_attempt,delta_career_defensive_extra_point_conv,delta_career_fantasy_points_ppr,delta_career_fantasy_points_standard,delta_career_defense_snaps,delta_career_team_defense_snaps,delta_season_average_solo_tackle,delta_career_average_solo_tackle,delta_season_average_assist_tackle,delta_career_average_assist_tackle,delta_season_average_tackle_with_assist,delta_career_average_tackle_with_assist,delta_season_average_sack,delta_career_average_sack,delta_season_average_qb_hit,delta_career_average_qb_hit,delta_season_average_safety,delta_career_average_safety,delta_season_average_interception,delta_career_average_interception,delta_season_average_def_touchdown,delta_career_average_def_touchdown,delta_season_average_defensive_two_point_attempt,delta_career_average_defensive_two_point_attempt,delta_season_average_fumble_forced,delta_career_average_fumble_forced,delta_season_average_defensive_two_point_conv,delta_career_average_defensive_two_point_conv,delta_season_average_defensive_extra_point_attempt,delta_career_average_defensive_extra_point_attempt,delta_season_average_defensive_extra_point_conv,delta_career_average_defensive_extra_point_conv,delta_season_average_fantasy_points_ppr,delta_career_average_fantasy_points_ppr,delta_season_average_fantasy_points_standard,delta_career_average_fantasy_points_standard,delta_season_average_defense_snaps,delta_career_average_defense_snaps,delta_season_average_team_defense_snaps,delta_career_average_team_defense_snaps
00-0031050,Kareem Martin,LB,1992,2014.0,3.0,20.0,84.0,78.0,262.0,North Carolina,2014,ARI,NFC,West,10.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,4,0.0,0.0,0.0,0,0,148.0,330.0,2.0,12,0.4484848484848485,22.0,0.0,5.0,5,10.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,148.0,330.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,33.0,0.0,0.0,0.0,0.0,-0.8085381630012937,-0.6353591160220995,1.0,2.0,-0.47493041671566893,-0.9375,-1.0,-1.0,0.0,-0.8421052631578947,0.0,-1.0,0.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.9433601224646001,-0.887218045112782,-0.6855345911949686,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.034482758620689724,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.674510666373433,0.0,-0.3801652892561984,0.0
00-0031051,N/A,N/A,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2014,SEA,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,16,0.0,0.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,-0.6666666666666667,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0031052,Bashaud Breeland,CB,1992,2014.0,4.0,2.0,102.0,71.0,195.0,Clemson,2014,WAS,NFC,East,51.0,16.0,11.0,0.0,8.0,0.0,4.0,0.0,0.0,4,0.0,0.0,0.0,0,0,864.0,1033.0,2.0,1,0.8363988383349468,22.0,0.0,16.0,16,51.0,16.0,11.0,0.0,8.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,864.0,1033.0,3.0,0.0,0.94,0.0,0.65,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.82,0.0,60.76,0.0,0.0,0.0,0.0,3.721311475409836,1.6623711340206184,-0.33333333333333337,-0.9090909090909091,0.7733483566883024,-0.0892857142857143,-0.7192982456140351,-0.5416666666666667,-1.0,-0.8297872340425532,0.0,0.33333333333333326,0.0,0.0,-0.33333333333333337,0.0,0.0,0.0,0.0,0.0,-0.3995830437804031,-0.5246203405430281,6.317073170731708,0.0,2.9166666666666665,0.0,2.611111111111111,0.0,-1.0,0.0,0.6206896551724139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7230483271375467,0.0,1.6625766871165641,0.0
00-0031054,DaQuan Jones,DT,1991,2014.0,4.0,12.0,112.0,76.0,320.0,Penn State,2014,TEN,AFC,South,8.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0,0,101.0,278.0,2.0,13,0.36330935251798563,23.0,0.0,4.0,4,8.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,101.0,278.0,0.47,0.0,0.24,0.0,0.0,0.0,0.18,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94,0.0,16.35,0.0,0.0,0.0,0.0,-0.5992063492063492,-0.49546279491833034,0.0,0.4444444444444444,-0.20562121731186478,-0.7777777777777778,-0.8620689655172413,-1.0,-0.88,-0.8709677419354839,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8357723577235773,-0.8239392020265991,-0.38157894736842113,0.0,-0.7272727272727273,0.0,-1.0,0.0,-0.5609756097560976,0.0,-0.4893617021276596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5991902834008097,0.0,-0.49552607219993816,0.0
00-0031055,N/A,N/A,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2014,IND,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,16,0.0,0.0,0.0,1.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0031059,Marqueston Huff,S,1992,2014.0,4.0,22.0,122.0,71.0,205.0,Wyoming,2014,TEN,AFC,South,10.0,5.0,1.0,4.0,4.0,0.0,2.0,2.0,0.0,0,0.0,0.0,0.0,0,0,245.0,490.0,3.0,10,0.5,22.0,0.0,7.0,7,10.0,5.0,1.0,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,490.0,0.62,0.0,0.31,0.0,0.06,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.31,0.0,30.62,0.0,0.0,0.0,0.0,0.53125,-0.17369308600337263,0.0,0.25,0.8531250000000001,-0.2857142857142857,-0.7058823529411764,-0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1914191419141914,-0.5569620253164558,-0.04615384615384621,0.0,-0.5230769230769231,0.0,-0.8536585365853658,0.0,0.04166666666666674,0.0,0.04166666666666674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6269925611052072,0.0,-0.12213302752293587,0.0
00-0031061,Dontae Johnson,CB,1991,2014.0,4.0,29.0,129.0,74.0,200.0,North Carolina State,2014,SF,NFC,West,25.0,9.0,4.0,0.0,3.0,0.0,4.0,2.0,0.0,0,0.0,0.0,0.0,0,0,451.0,610.0,3.0,8,0.739344262295082,23.0,0.0,9.0,9,25.0,9.0,4.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,610.0,1.47,0.0,0.53,0.0,0.24,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.24,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.53,0.0,35.88,0.0,0.0,0.0,0.0,-0.5556650246305419,-0.41289701636188647,2.0,0.6000000000000001,-0.2431737058871033,-0.8883928571428571,-0.9256198347107438,-0.7142857142857143,-1.0,-0.9577464788732395,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.8294251134644478,-0.8196866686373041,-0.6230769230769231,0.0,-0.7818930041152263,0.0,-0.4418604651162791,0.0,-1.0,0.0,-0.8947368421052632,0.0,0.0,0.0,3.8,0.0,0.19999999999999996,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4510655907303952,0.0,-0.27485852869846394,0.0
00-0031063,Brock Vereen,FS,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2014,CHI,NFC,North,26.0,8.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2,0.0,0.0,0.0,0,0,476.0,753.0,2.0,6,0.6321381142098274,0.0,0.0,11.0,11,26.0,8.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,476.0,753.0,1.53,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,44.29,0.0,0.0,0.0,0.0,6.80327868852459,1.6797153024911031,0.0,-0.5384615384615384,1.9119804933272375,5.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.80327868852459,1.6797153024911031,5.12,0.0,2.9166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.349081364829396,0.0,1.522209567198178,0.0
00-0031070,Nat Berhe,S,1991,2014.0,5.0,12.0,152.0,71.0,195.0,San Diego State,2014,NYG,NFC,East,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,26.0,193.0,2.0,14,0.13471502590673576,23.0,0.0,3.0,3,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,193.0,0.21,0.0,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,13.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06666666666666665,-0.8477826282077434,0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0031071,Caraun Reid,DE,1991,2014.0,5.0,18.0,158.0,74.0,292.0,Princeton,2014,DET,NFC,North,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,22.0,140.0,2.0,15,0.15714285714285714,23.0,0.0,2.0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,140.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,11.67,0.0,0.0,0.0,0.0,-0.9782393669634025,-0.8642095053346266,1.0,6.5,-0.8397484809947717,-1.0,-0.9661016949152542,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.9925650557620818,-0.9557242251739405,-1.0,0.0,-0.7926829268292683,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9692281822767782,0.0,-0.8075845012366034,0.0
00-0031072,Vinnie Sunseri,SS,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2014,NO,NFC,South,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,3.0,60.0,2.0,16,0.05,0.0,0.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,6.67,0.0,0.0,0.0,0.0,-0.997020854021847,-0.9498327759197325,0.0,15.0,-0.9406156901688183,-1.0,-0.989247311827957,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.9979050279329609,-0.9734982332155477,-1.0,0.0,-0.9704301075268817,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9941008223096175,0.0,-0.8996086694762191,0.0
00-0031074,Jeoffrey Pagan,DE,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2014,HOU,AFC,South,5.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0,0,100.0,427.0,3.0,11,0.234192037470726,0.0,0.0,6.0,6,5.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,427.0,0.29,0.0,0.35,0.0,0.18,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,25.12,0.0,0.0,0.0,0.0,-0.8888888888888888,-0.5704225352112676,0.5,4.5,-0.7413479052823315,-0.9504950495049505,-0.8333333333333334,-0.8125,-0.8666666666666667,-1.0,-1.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-0.8998998998998999,-0.7239819004524887,-0.945179584120983,0.0,-0.8300970873786409,0.0,-0.8085106382978724,0.0,-0.8636363636363636,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8889308651303363,0.0,-0.5703779716093723,0.0
00-0031081,Zach Moore,DE,1990,2014.0,6.0,22.0,198.0,78.0,275.0,Concordia,2014,NE,AFC,East,0.0,5.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,4,0.0,0.0,0.0,0,0,36.0,149.0,2.0,15,0.24161073825503357,24.0,0.0,2.0,2,0.0,5.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,36.0,149.0,0.0,0.0,0.42,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.42,0.0,0.0,0.0,0.0,-0.8506224066390041,-0.7756024096385542,0.0,1.1428571428571428,-0.33431730206911914,-1.0,0.0,-1.0,-0.6666666666666667,-0.5714285714285714,0.0,0.0,0.0,0.0,0.33333333333333326,0.0,0.0,0.0,0.0,0.0,-0.8506224066390041,-0.7756024096385542,-1.0,0.0,0.2727272727272727,0.0,-1.0,0.0,-0.5833333333333333,0.0,-0.46808510638297873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8133167392657126,0.0,-0.7194488366839846,0.0
00-0031083,Andrew Jackson,ILB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2014,IND,AFC,South,8.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,27.0,135.0,3.0,14,0.2,0.0,0.0,3.0,3,8.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,135.0,0.47,0.0,0.12,0.0,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,7.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.30714285714285705,-0.8688524590163934,-0.9310344827586207,-1.0,-0.4285714285714286,-0.5,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7151515151515151,0.0,-0.88,0.0,-1.0,0.0,0.33333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0031087,Dre Hal,S,1992,2014.0,7.0,1.0,0.0,70.0,195.0,Vanderbilt,2014,HOU,AFC,South,14.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,3.0,12,0.0,22.0,0.0,5.0,5,14.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.44,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.0,11.0,0.0,-0.9306930693069306,-0.9578947368421052,-0.9444444444444444,0.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.6267942583732057,0.0,-0.8127659574468085,0.0,-0.2413793103448275,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
00-0031089,Beau Allen,DT,1991,2014.0,7.0,9.0,224.0,75.0,327.0,Wisconsin,2014,PHI,NFC,East,6.0,6.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,105.0,570.0,2.0,9,0.18421052631578946,23.0,0.0,8.0,8,6.0,6.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,570.0,0.38,0.0,0.38,0.0,0.06,0.0,0.19,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56,0.0,35.62,0.0,0.0,0.0,0.0,-0.8784722222222222,-0.4482090997095838,0.0,8.0,-0.7797575536062378,-0.8823529411764706,-0.625,-0.9090909090909091,0.0,-0.5,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.8784722222222222,-0.4482090997095838,-0.8733333333333333,0.0,-0.5957446808510638,0.0,-0.9076923076923077,0.0,0.0,0.0,-0.46808510638297873,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8709169618260527,0.0,-0.4137590520079,0.0
00-0031090,Jabari Price,CB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2014,MIN,NFC,North,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,32.0,134.0,2.0,15,0.23880597014925373,0.0,0.0,2.0,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,134.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.67,0.0,44.67,0.0,0.0,0.0,0.0,-0.9511450381679389,-0.877848678213309,0.0,6.5,-0.6000455736584254,-0.9672131147540983,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.986050566695728,-0.9579673776662484,-0.31443298969072164,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7393746946751343,0.0,-0.34845390898483075,0.0
00-0031105,Zach Kerr,DT,1990,2014.0,0.0,0.0,0.0,74.0,334.0,Delaware,2014,IND,AFC,South,18.0,5.0,1.0,9.0,7.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0,0,241.0,664.0,2.0,7,0.3629518072289157,24.0,0.0,10.0,10,18.0,5.0,1.0,9.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,241.0,664.0,1.2,0.0,0.33,0.0,0.07,0.0,0.6,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.07,0.0,44.27,0.0,0.0,0.0,0.0,-0.7653359298928919,-0.38632162661737524,1.0,6.0,-0.6176106568435378,-0.7777777777777778,-0.7727272727272727,-0.8333333333333334,0.0,2.5,0.0,-1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.8584018801410106,-0.67498776309349,-0.5471698113207547,0.0,-0.44067796610169485,0.0,0.16666666666666674,0.0,0.0,0.0,6.833333333333333,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7339844396623075,0.0,-0.30447761194029843,0.0
