player_id,player_name,position,birth_year,draft_year,draft_round,draft_pick,draft_ovr,height,weight,college,season,team,conference,division,solo_tackle,assist_tackle,tackle_with_assist,sack,qb_hit,safety,interception,def_touchdown,defensive_two_point_attempt,fumble_forced,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,fantasy_points_ppr,fantasy_points_standard,defense_snaps,team_defense_snaps,depth_team,games_missed,defense_pct,age,seasons_played,games_played_season,games_played_career,career_solo_tackle,career_assist_tackle,career_tackle_with_assist,career_sack,career_qb_hit,career_safety,career_interception,career_def_touchdown,career_defensive_two_point_attempt,career_fumble_forced,career_defensive_two_point_conv,career_defensive_extra_point_attempt,career_defensive_extra_point_conv,career_fantasy_points_ppr,career_fantasy_points_standard,career_defense_snaps,career_team_defense_snaps,season_average_solo_tackle,career_average_solo_tackle,season_average_assist_tackle,career_average_assist_tackle,season_average_tackle_with_assist,career_average_tackle_with_assist,season_average_sack,career_average_sack,season_average_qb_hit,career_average_qb_hit,season_average_safety,career_average_safety,season_average_interception,career_average_interception,season_average_def_touchdown,career_average_def_touchdown,season_average_defensive_two_point_attempt,career_average_defensive_two_point_attempt,season_average_fumble_forced,career_average_fumble_forced,season_average_defensive_two_point_conv,career_average_defensive_two_point_conv,season_average_defensive_extra_point_attempt,career_average_defensive_extra_point_attempt,season_average_defensive_extra_point_conv,career_average_defensive_extra_point_conv,season_average_fantasy_points_ppr,career_average_fantasy_points_ppr,season_average_fantasy_points_standard,career_average_fantasy_points_standard,season_average_defense_snaps,career_average_defense_snaps,season_average_team_defense_snaps,career_average_team_defense_snaps,delta_def_touchdown,delta_fantasy_points_ppr,delta_fantasy_points_standard,delta_defense_snaps,delta_team_defense_snaps,delta_depth_team,delta_games_missed,delta_defense_pct,delta_career_solo_tackle,delta_career_assist_tackle,delta_career_tackle_with_assist,delta_career_sack,delta_career_qb_hit,delta_career_safety,delta_career_interception,delta_career_def_touchdown,delta_career_defensive_two_point_attempt,delta_career_fumble_forced,delta_career_defensive_two_point_conv,delta_career_defensive_extra_point_attempt,delta_career_defensive_extra_point_conv,delta_career_fantasy_points_ppr,delta_career_fantasy_points_standard,delta_career_defense_snaps,delta_career_team_defense_snaps,delta_season_average_solo_tackle,delta_career_average_solo_tackle,delta_season_average_assist_tackle,delta_career_average_assist_tackle,delta_season_average_tackle_with_assist,delta_career_average_tackle_with_assist,delta_season_average_sack,delta_career_average_sack,delta_season_average_qb_hit,delta_career_average_qb_hit,delta_season_average_safety,delta_career_average_safety,delta_season_average_interception,delta_career_average_interception,delta_season_average_def_touchdown,delta_career_average_def_touchdown,delta_season_average_defensive_two_point_attempt,delta_career_average_defensive_two_point_attempt,delta_season_average_fumble_forced,delta_career_average_fumble_forced,delta_season_average_defensive_two_point_conv,delta_career_average_defensive_two_point_conv,delta_season_average_defensive_extra_point_attempt,delta_career_average_defensive_extra_point_attempt,delta_season_average_defensive_extra_point_conv,delta_career_average_defensive_extra_point_conv,delta_season_average_fantasy_points_ppr,delta_career_average_fantasy_points_ppr,delta_season_average_fantasy_points_standard,delta_career_average_fantasy_points_standard,delta_season_average_defense_snaps,delta_career_average_defense_snaps,delta_season_average_team_defense_snaps,delta_career_average_team_defense_snaps
00-0032580,Jonathan Jones,CB,1993,2016.0,0.0,0.0,0.0,70.0,190.0,Auburn,2017,NE,AFC,East,32.0,8.0,7.0,4.0,5.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0,0,443.0,921.0,2.0,4,0.4809989142236699,24.0,1.0,14.0,17,38.0,9.0,7.0,4.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,1116.0,1.68,38.0,0.42,9.0,0.37,7.0,0.21,4.0,0.26,6.0,0.0,0.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.32,496.0,48.47,1116.0,0.0,0.0,0.0,4.402439024390244,2.8860759493670884,0.0,-0.7333333333333334,0.3902041789147532,-0.2962962962962963,-0.7692307692307692,-0.125,-0.6666666666666667,-0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.2345679012345679,-0.3655486071631608,3.0,3.2222222222222223,1.0,0.3846153846153846,6.3999999999999995,4.263157894736842,0.0,1.0,0.2380952380952381,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.433460076045628,3.592592592592593,1.980934809348093,2.8066650748712347
00-0032580,Jonathan Jones,CB,1993,2016.0,0.0,0.0,0.0,70.0,190.0,Auburn,2018,NE,AFC,East,56.0,16.0,1.0,11.0,17.0,0.0,6.0,0.0,0.0,2,0.0,0.0,0.0,0,0,620.0,1166.0,2.0,1,0.5317324185248714,25.0,2.0,18.0,35,94.0,25.0,8.0,15.0,23.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1116.0,2282.0,2.67,47.0,0.76,12.5,0.05,4.0,0.52,7.5,0.81,11.5,0.0,0.0,0.29,4.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.52,558.0,55.52,1141.0,0.0,0.0,0.0,1.6050420168067228,0.3371559633027523,1.0,-0.75,0.9481960880407054,0.6491228070175439,0.25,0.1428571428571428,0.5,0.9166666666666669,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.2946635730858469,-0.1117166212534059,2.296296296296296,0.6491228070175439,0.52,0.25,-0.8387096774193548,0.1428571428571428,3.333333333333334,0.5,12.500000000000002,0.9166666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1666666666666666,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9838709677419352,0.2946635730858469,0.0187155963302751,-0.1117166212534059
00-0032580,Jonathan Jones,CB,1993,2016.0,0.0,0.0,0.0,70.0,190.0,Auburn,2019,NE,AFC,East,37.0,17.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0,0,655.0,1012.0,2.0,2,0.6472332015810277,26.0,3.0,16.0,51,131.0,42.0,19.0,15.0,26.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1771.0,3294.0,2.06,43.67,0.94,14.0,0.61,6.33,0.0,5.0,0.17,8.67,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.0,0.22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39,590.33,56.22,1098.0,0.0,0.0,0.0,12.936170212765957,7.504201680672269,-0.3333333333333333,-0.8571428571428572,0.6387393827264318,42.666666666666664,7.4,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41509433962264,17.40223463687151,9.842105263157896,0.6374203224596926,2.032258064516129,0.3999999999999999,9.166666666666666,1.7167381974248928,0.0,-0.1181657848324514,0.0,0.0837499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5037593984962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.993957703927492,0.532011522591026,4.024128686327078,0.0497131931166348
00-0032580,Jonathan Jones,CB,1993,2016.0,0.0,0.0,0.0,70.0,190.0,Auburn,2020,NE,AFC,East,56.0,17.0,10.0,0.0,5.0,0.0,4.0,0.0,0.0,2,0.0,0.0,0.0,0,0,729.0,1018.0,2.0,1,0.7161100196463654,27.0,4.0,16.0,67,187.0,59.0,29.0,15.0,31.0,0.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2500.0,4312.0,3.29,46.75,1.0,14.75,0.59,7.25,0.0,3.75,0.29,7.75,0.0,0.0,0.24,3.0,0.0,0.0,0.0,0.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.88,625.0,59.88,1078.0,0.0,0.0,0.0,2.2690582959641254,1.0278884462151394,0.0,-0.9,0.6120503581276926,13.384615384615383,5.555555555555555,0.0,2.75,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.210762331838565,7.589641434262948,3.328947368421052,1.2804878048780486,0.8867924528301885,0.6388888888888888,0.0,3.1428571428571432,-1.0,-0.1176470588235294,-0.1714285714285714,0.1923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2682926829268295,1.0226537216828475,1.0277683711479852,0.2553129548762736
00-0032580,Jonathan Jones,CB,1993,2016.0,0.0,0.0,0.0,70.0,190.0,Auburn,2021,NE,AFC,East,15.0,5.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0,0,225.0,415.0,2.0,12,0.5421686746987951,28.0,5.0,6.0,73,202.0,64.0,31.0,15.0,34.0,0.0,14.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2725.0,4727.0,2.5,40.4,0.83,12.8,0.33,6.2,0.0,3.0,0.5,6.8,0.0,0.0,0.33,2.8,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,545.0,69.17,945.4,0.0,0.0,0.0,2.1690140845070425,0.9951923076923076,-0.3333333333333333,-0.1999999999999999,0.5883251315119633,24.25,5.4,5.2,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.975806451612904,11.214470284237724,7.928571428571427,9.1,1.964285714285714,1.56,0.5,1.48,0.0,0.0,7.333333333333334,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.51776649746193,7.790322580645162,4.98356401384083,3.8857881136950905
00-0032580,Jonathan Jones,CB,1993,2016.0,0.0,0.0,0.0,70.0,190.0,Auburn,2022,NE,AFC,East,55.0,20.0,12.0,0.0,1.0,0.0,8.0,2.0,0.0,6,0.0,0.0,0.0,0,0,700.0,996.0,1.0,2,0.7028112449799196,29.0,6.0,16.0,89,257.0,84.0,43.0,15.0,35.0,0.0,22.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3425.0,5723.0,3.06,42.83,1.11,14.0,0.67,7.17,0.0,2.5,0.06,5.83,0.0,0.0,0.44,3.67,0.11,0.33,0.0,0.0,0.33,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.89,570.83,55.33,953.83,0.0,0.0,0.0,3.697986577181208,1.5670103092783507,-0.5,-0.8333333333333334,0.8301393493436833,11.238095238095235,3.421052631578948,3.7777777777777777,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.545787545787546,6.384516129032258,3.026315789473684,5.118571428571428,1.0943396226415096,1.2116903633491312,1.791666666666667,1.39,0.0,0.0,0.0,7.701492537313433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4394977168949774,5.272857142857143,1.424627519719544,2.6922928037781135
00-0032580,Jonathan Jones,CB,1993,2016.0,0.0,0.0,0.0,70.0,190.0,Auburn,2023,NE,AFC,East,33.0,14.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,635.0,943.0,1.0,4,0.6733828207847296,30.0,7.0,14.0,103,290.0,98.0,51.0,15.0,36.0,0.0,22.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,4060.0,6666.0,1.83,41.43,0.78,14.0,0.44,7.29,0.0,2.14,0.06,5.14,0.0,0.0,0.0,3.14,0.0,0.29,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.28,580.0,52.39,952.29,0.0,0.0,0.0,0.4017660044150111,0.0571748878923767,0.0,-0.1999999999999999,0.3259546934657369,5.304347826086956,1.1304347826086958,1.04,2.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59228650137741,2.9988002399520095,0.095808383233533,2.6026086956521737,-0.5666666666666667,0.2173913043478261,-0.5887850467289719,0.1664000000000001,-1.0,1.14,-0.8723404255319149,1.2844444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1682119205298013,2.1955922865013773,-0.1190516226668908,1.2850389922015597
00-0032580,Jonathan Jones,CB,1993,2016.0,0.0,0.0,0.0,70.0,190.0,Auburn,2024,NE,AFC,East,40.0,18.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0,0,690.0,1052.0,1.0,2,0.655893536121673,31.0,8.0,16.0,119,330.0,116.0,56.0,15.0,37.0,0.0,22.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,4750.0,7718.0,2.35,41.25,1.06,14.5,0.29,7.0,0.0,1.88,0.06,4.62,0.0,0.0,0.0,2.75,0.0,0.25,0.0,0.0,0.24,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.59,593.75,61.88,964.75,0.0,0.0,0.0,4.798319327731092,1.4073226544622424,-0.6666666666666667,-0.8333333333333334,1.4086174393711857,5.346153846153846,1.2307692307692308,1.2400000000000002,2.75,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.621301775147929,2.668250950570342,4.875,2.9663461538461537,1.65,0.3942307692307691,0.0,0.3999999999999999,0.0,1.3499999999999996,-0.142857142857143,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.118537200504414,2.5133136094674557,1.1242705115001717,1.292656844106464
00-0029216,Jonte Green,CB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,DET,NFC,North,28.0,6.0,3.0,4.0,6.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0,0,368.0,569.0,2.0,8,0.6467486818980668,0.0,0.0,9.0,9,28.0,6.0,3.0,4.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,569.0,1.75,0.0,0.38,0.0,0.19,0.0,0.25,0.0,0.38,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,35.56,0.0,-1.0,0.0,0.0,-0.0935960591133004,-0.2562091503267973,0.0,0.3333333333333332,0.2186274424926628,0.0769230769230768,-0.6666666666666667,0.0,-0.3333333333333333,-0.1428571428571429,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.0935960591133004,-0.2562091503267973,0.1437908496732025,0.0,-0.6415094339622642,0.0,0.0555555555555555,0.0,-0.2857142857142857,0.0,-0.073170731707317,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0368509212730318,0.0,-0.2097777777777777,0.0
00-0029216,Jonte Green,CB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2013,DET,NFC,North,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,149.0,199.0,3.0,14,0.7487437185929648,0.0,0.0,3.0,12,33.0,9.0,3.0,4.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,768.0,0.31,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.31,0.0,12.44,0.0,0.0,0.0,0.0,11.416666666666666,2.316666666666667,0.0,-0.125,2.743718592964824,0.2222222222222223,-0.5,0.0,-0.3333333333333333,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.2368421052631579,-0.069090909090909,1.8181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.8650674662668665,0.0
00-0035285,Jordan Miller,CB,1997,2019.0,5.0,34.0,172.0,73.0,181.0,Washington,2019,ATL,NFC,South,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,20.0,137.0,3.0,14,0.145985401459854,22.0,0.0,3.0,3,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,137.0,0.21,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,9.79,0.0,0.0,0.0,0.0,-0.0909090909090909,-0.5054151624548737,0.5,0.0769230769230768,0.8380889183808888,-0.896551724137931,-0.9333333333333332,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9452054794520548,-0.8537886872998932,0.0,0.0,-0.4166666666666666,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0362318840579709,0.0,-0.4344309647602542,0.0
00-0021654,Joselio Hanson,CB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,LV,AFC,West,53.0,14.0,6.0,0.0,8.0,0.0,4.0,0.0,0.0,2,0.0,0.0,0.0,0,0,0.0,0.0,2.0,2,0.0,0.0,0.0,15.0,15,53.0,14.0,6.0,0.0,8.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.82,0.0,0.35,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.3333333333333333,-0.7777777777777778,0.0,2.7857142857142856,2.5,1.0,-1.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,3.0,0.0,2.727272727272727,0.0,1.0588235294117645,0.0,-1.0,0.0,0.6785714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
00-0037129,Josh Blackwell,CB,1999,2022.0,0.0,0.0,0.0,71.0,179.0,Duke,2022,CHI,NFC,North,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,132.0,202.0,3.0,15,0.6534653465346535,23.0,0.0,3.0,3,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,202.0,0.41,0.0,0.29,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.76,0.0,11.88,0.0,0.0,0.0,0.0,-0.8401937046004843,-0.7688787185354691,2.0,2.0,-0.308560880301105,-0.966346153846154,-0.968944099378882,-0.9111111111111112,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.9482352941176472,-0.941753171856978,-0.9028436018957346,0.0,-0.9242819843342036,0.0,-0.8195488721804511,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.83089997820876,0.0,-0.7553542009884678,0.0
00-0037129,Josh Blackwell,CB,1999,2022.0,0.0,0.0,0.0,71.0,179.0,Duke,2023,CHI,NFC,North,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0,0,21.0,184.0,2.0,15,0.1141304347826086,24.0,1.0,3.0,6,8.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,153.0,386.0,0.08,8.0,0.33,9.0,0.08,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,153.0,15.33,386.0,0.0,0.0,0.0,-0.9736180904522612,-0.8260869565217391,1.0,6.5,-0.8483040201005025,-0.9693486590038314,-0.9598214285714286,-0.935064935064935,-1.0,-1.0,0.0,-1.0,0.0,0.0,-0.8666666666666667,0.0,0.0,0.0,0.0,0.0,-0.9542737597130904,-0.9147149801148916,-0.9727891156462584,-0.8467432950191571,-0.9057142857142856,-0.7991071428571428,-0.9550561797752808,-0.6753246753246753,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.4848484848484848,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9604251469923112,-0.7713687985654513,-0.7391970057842804,-0.5735749005744587
00-0037129,Josh Blackwell,CB,1999,2022.0,0.0,0.0,0.0,71.0,179.0,Duke,2024,CHI,NFC,North,7.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0,0,93.0,246.0,2.0,14,0.3780487804878049,25.0,2.0,4.0,10,15.0,10.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,246.0,632.0,0.64,7.5,0.09,5.0,0.0,2.5,0.0,0.0,0.18,1.0,0.0,0.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.45,123.0,22.36,316.0,0.0,0.0,0.0,-0.8833124215809285,-0.7099056603773585,1.0,1.3333333333333337,-0.597759892278973,-0.953125,-0.96415770609319,-0.946236559139785,-1.0,-0.96875,0.0,-0.7142857142857143,0.0,0.0,-0.8666666666666667,0.0,0.0,0.0,0.0,0.0,-0.940622737146995,-0.8823967249720879,-0.8265582655826558,-0.8593662103881492,-0.9738372093023256,-0.8924731182795699,-1.0,-0.8387096774193549,-1.0,-1.0,-0.8301886792452831,-0.9062792877225868,0.0,0.0,0.5,-0.1452991452991452,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8303553503312588,-0.8218682114409848,-0.5781132075471698,-0.6471914879364051
00-0038348,Josh Butler,CB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024,DAL,NFC,East,18.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,160.0,266.0,2.0,14,0.6015037593984962,0.0,0.0,4.0,4,18.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,266.0,1.38,0.0,0.31,0.0,0.0,0.0,0.15,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.31,0.0,20.46,0.0,0.0,0.0,0.0,0.7204301075268817,0.08130081300813,0.0,0.0,0.5910744603444094,0.1999999999999999,-0.6,-1.0,0.0,-0.5,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.3495934959349593,-0.5791139240506329,1.15625,0.0,2.4444444444444446,0.0,0.0,0.0,0.0,0.0,-0.5555555555555556,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4568047337278109,0.0,-0.0849731663685151,0.0
00-0027503,Josh Gordy,CB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,IND,AFC,South,15.0,3.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,199.0,448.0,3.0,10,0.4441964285714285,0.0,0.0,7.0,7,15.0,3.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,448.0,1.25,0.0,0.25,0.0,0.0,0.0,0.33,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.58,0.0,37.33,0.0,0.0,0.0,0.0,-0.0339805825242718,0.1576227390180877,0.5,-0.0909090909090909,-0.1655144764216366,0.25,-0.85,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0339805825242718,0.1576227390180877,0.7605633802816902,0.0,-0.788135593220339,0.0,-1.0,0.0,0.0,0.0,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3679867986798679,0.0,0.6401581722319858,0.0
00-0027503,Josh Gordy,CB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2013,IND,AFC,South,16.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0,0,218.0,569.0,3.0,11,0.383128295254833,0.0,0.0,8.0,15,31.0,7.0,1.0,4.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,1017.0,0.84,0.0,0.21,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.47,0.0,29.95,0.0,0.0,0.0,0.0,-0.6755952380952381,-0.3774617067833697,0.5,1.75,-0.4788999079420871,-0.2790697674418605,-0.3636363636363636,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3794642857142857,0.112691466083151,-0.6679841897233201,0.0,-0.676923076923077,0.0,-0.1666666666666666,0.0,0.0,0.0,-0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7098406273716165,0.0,-0.4428943452380952,0.0
